,name,location,type,final demand,SP name,SP amount,ES,local demand,local supply,County,State,Country,World,Watershed
process2397,47171,,Unit process,,population,18287,carbon sequestration,,579173.289,,Tennessee,United States,World,
process2398,47173,,Unit process,,population,19179,carbon sequestration,,514833.3141,,Tennessee,United States,World,
process2399,47175,,Unit process,,population,5552,carbon sequestration,,650955.2696,,Tennessee,United States,World,
process2400,47177,,Unit process,,population,39767,carbon sequestration,,248319.6112,,Tennessee,United States,World,
process2401,47179,,Unit process,,population,122840,carbon sequestration,,169290.8699,,Tennessee,United States,World,
process2402,47181,,Unit process,,population,17015,carbon sequestration,,1740780.001,,Tennessee,United States,World,
process2403,47183,,Unit process,,population,34802,carbon sequestration,,424012.6945,,Tennessee,United States,World,
process2404,47185,,Unit process,,population,25863,carbon sequestration,,1096367.703,,Tennessee,United States,World,
process2405,47187,,Unit process,,population,184225,carbon sequestration,,877012.4321,,Tennessee,United States,World,
process2406,47189,,Unit process,,population,114618,carbon sequestration,,707321.9914,,Tennessee,United States,World,
process2407,48001,,Unit process,,population,58269,carbon sequestration,,2246536.702,,Texas,United States,World,
process2408,48003,,Unit process,,population,15006,carbon sequestration,,1028399.807,,Texas,United States,World,
process2409,48005,,Unit process,,population,86550,carbon sequestration,,1718685.554,,Texas,United States,World,
process2410,48007,,Unit process,,population,23391,carbon sequestration,,306501.0385,,Texas,United States,World,
process2411,48009,,Unit process,,population,8944,carbon sequestration,,2586462.453,,Texas,United States,World,
process2412,48011,,Unit process,,population,1820,carbon sequestration,,514297.526,,Texas,United States,World,
process2413,48013,,Unit process,,population,45091,carbon sequestration,,334999.2246,,Texas,United States,World,
process2414,48015,,Unit process,,population,28372,carbon sequestration,,73584.58957,,Texas,United States,World,
process2415,48017,,Unit process,,population,7096,carbon sequestration,,165914.9509,,Texas,United States,World,
process2416,48019,,Unit process,,population,20477,carbon sequestration,,1714553.629,,Texas,United States,World,
process2417,48021,,Unit process,,population,74023,carbon sequestration,,1168022.547,,Texas,United States,World,
process2418,48023,,Unit process,,population,3706,carbon sequestration,,1155272.607,,Texas,United States,World,
process2419,48025,,Unit process,,population,32083,carbon sequestration,,1072198.212,,Texas,United States,World,
process2420,48027,,Unit process,,population,310155,carbon sequestration,,716266.928,,Texas,United States,World,
process2421,48029,,Unit process,,population,1719902,carbon sequestration,,832878.0244,,Texas,United States,World,
process2422,48031,,Unit process,,population,10425,carbon sequestration,,1545103.839,,Texas,United States,World,
process2423,48033,,Unit process,,population,642,carbon sequestration,,1295726.273,,Texas,United States,World,
process2424,48035,,Unit process,,population,18114,carbon sequestration,,1257644.455,,Texas,United States,World,
process2425,48037,,Unit process,,population,92460,carbon sequestration,,1487588.351,,Texas,United States,World,
process2426,48039,,Unit process,,population,313813,carbon sequestration,,1507989.163,,Texas,United States,World,
process2427,48041,,Unit process,,population,194087,carbon sequestration,,448182.1855,,Texas,United States,World,
process2428,48043,,Unit process,,population,9175,carbon sequestration,,3035312.103,,Texas,United States,World,
process2429,48045,,Unit process,,population,1674,carbon sequestration,,545368.6939,,Texas,United States,World,
process2430,48047,,Unit process,,population,7236,carbon sequestration,,921246.7325,,Texas,United States,World,
process2431,48049,,Unit process,,population,38018,carbon sequestration,,2118846.598,,Texas,United States,World,
process2432,48051,,Unit process,,population,17160,carbon sequestration,,298788.1236,,Texas,United States,World,
process2433,48053,,Unit process,,population,42946,carbon sequestration,,1069037.971,,Texas,United States,World,
process2434,48055,,Unit process,,population,38152,carbon sequestration,,573329.5665,,Texas,United States,World,
process2435,48057,,Unit process,,population,21366,carbon sequestration,,155338.8122,,Texas,United States,World,
process2436,48059,,Unit process,,population,13521,carbon sequestration,,985137.1903,,Texas,United States,World,
process2437,48061,,Unit process,,population,405819,carbon sequestration,,125587.0632,,Texas,United States,World,
process2438,48063,,Unit process,,population,12389,carbon sequestration,,105659.2249,,Texas,United States,World,
process2439,48067,,Unit process,,population,30324,carbon sequestration,,1918075.908,,Texas,United States,World,
process2440,48071,,Unit process,,population,34562,carbon sequestration,,177299.6849,,Texas,United States,World,
process2441,48073,,Unit process,,population,50690,carbon sequestration,,1632768.758,,Texas,United States,World,
process2442,48075,,Unit process,,population,7047,carbon sequestration,,257151.0333,,Texas,United States,World,
process2443,48077,,Unit process,,population,10718,carbon sequestration,,1065718.809,,Texas,United States,World,
process2444,48079,,Unit process,,population,3087,carbon sequestration,,257151.0333,,Texas,United States,World,
process2445,48081,,Unit process,,population,3298,carbon sequestration,,1854648.589,,Texas,United States,World,
process2446,48083,,Unit process,,population,8817,carbon sequestration,,1897847.638,,Texas,United States,World,
process2447,48085,,Unit process,,population,788580,carbon sequestration,,298788.1236,,Texas,United States,World,
process2448,48087,,Unit process,,population,3050,carbon sequestration,,455002.132,,Texas,United States,World,
process2449,48089,,Unit process,,population,20784,carbon sequestration,,497047.8743,,Texas,United States,World,
process2450,48091,,Unit process,,population,108985,carbon sequestration,,657752.5132,,Texas,United States,World,
process2451,48093,,Unit process,,population,13875,carbon sequestration,,1150132.674,,Texas,United States,World,
process2452,48095,,Unit process,,population,4073,carbon sequestration,,1485231.792,,Texas,United States,World,
process2453,48097,,Unit process,,population,38427,carbon sequestration,,403648.207,,Texas,United States,World,
process2454,48099,,Unit process,,population,75728,carbon sequestration,,1613180.709,,Texas,United States,World,
process2455,48101,,Unit process,,population,1600,carbon sequestration,,965240.3822,,Texas,United States,World,
process2456,48103,,Unit process,,population,4359,carbon sequestration,,2205004.045,,Texas,United States,World,
process2457,48105,,Unit process,,population,3669,carbon sequestration,,6789719.913,,Texas,United States,World,
process2458,48107,,Unit process,,population,6100,carbon sequestration,,257151.0333,,Texas,United States,World,
process2459,48109,,Unit process,,population,2386,carbon sequestration,,917841.2998,,Texas,United States,World,
process2460,48113,,Unit process,,population,2379214,carbon sequestration,,905055.0352,,Texas,United States,World,
process2461,48115,,Unit process,,population,13761,carbon sequestration,,262141.1273,,Texas,United States,World,
process2462,48117,,Unit process,,population,19275,carbon sequestration,,196978.1728,,Texas,United States,World,
process2463,48119,,Unit process,,population,5240,carbon sequestration,,96076.33734,,Texas,United States,World,
process2464,48121,,Unit process,,population,667934,carbon sequestration,,646105.9334,,Texas,United States,World,
process2465,48123,,Unit process,,population,20156,carbon sequestration,,1100776.603,,Texas,United States,World,
process2466,48125,,Unit process,,population,2399,carbon sequestration,,717143.2593,,Texas,United States,World,
process2467,48127,,Unit process,,population,10054,carbon sequestration,,2020847.326,,Texas,United States,World,
process2468,48129,,Unit process,,population,3652,carbon sequestration,,786418.8414,,Texas,United States,World,
process2469,48131,,Unit process,,population,11821,carbon sequestration,,1102211.426,,Texas,United States,World,
process2470,48133,,Unit process,,population,18519,carbon sequestration,,2307089.836,,Texas,United States,World,
process2471,48135,,Unit process,,population,138193,carbon sequestration,,1526946.072,,Texas,United States,World,
process2472,48137,,Unit process,,population,2023,carbon sequestration,,2268181.632,,Texas,United States,World,
process2473,48139,,Unit process,,population,149712,carbon sequestration,,1045054.643,,Texas,United States,World,
process2474,48141,,Unit process,,population,801115,carbon sequestration,,336353.629,,Texas,United States,World,
process2475,48143,,Unit process,,population,38192,carbon sequestration,,1841657.999,,Texas,United States,World,
process2476,48145,,Unit process,,population,17756,carbon sequestration,,165272.4593,,Texas,United States,World,
process2477,48147,,Unit process,,population,33867,carbon sequestration,,276734.5415,,Texas,United States,World,
process2478,48149,,Unit process,,population,24557,carbon sequestration,,784071.3631,,Texas,United States,World,
process2479,48151,,Unit process,,population,3963,carbon sequestration,,215345.9416,,Texas,United States,World,
process2480,48153,,Unit process,,population,6439,carbon sequestration,,610031.0498,,Texas,United States,World,
process2481,48155,,Unit process,,population,1273,carbon sequestration,,524282.2546,,Texas,United States,World,
process2482,48157,,Unit process,,population,587666,carbon sequestration,,114840.2715,,Texas,United States,World,
process2483,48159,,Unit process,,population,10593,carbon sequestration,,322639.7742,,Texas,United States,World,
process2484,48161,,Unit process,,population,19631,carbon sequestration,,1147172.218,,Texas,United States,World,
process2485,48163,,Unit process,,population,17265,carbon sequestration,,753004.7358,,Texas,United States,World,
process2486,48165,,Unit process,,population,17572,carbon sequestration,,257151.0333,,Texas,United States,World,
process2487,48167,,Unit process,,population,292874,carbon sequestration,,233272.1393,,Texas,United States,World,
process2488,48169,,Unit process,,population,6295,carbon sequestration,,491762.6427,,Texas,United States,World,
process2489,48171,,Unit process,,population,24777,carbon sequestration,,2392498.088,,Texas,United States,World,
process2490,48173,,Unit process,,population,1255,carbon sequestration,,1033589.687,,Texas,United States,World,
process2491,48175,,Unit process,,population,7223,carbon sequestration,,1073837.36,,Texas,United States,World,
process2492,48177,,Unit process,,population,19773,carbon sequestration,,1109226.617,,Texas,United States,World,
process2493,48179,,Unit process,,population,22731,carbon sequestration,,86899.83138,,Texas,United States,World,
process2494,48181,,Unit process,,population,120641,carbon sequestration,,1249544.065,,Texas,United States,World,
process2495,48183,,Unit process,,population,121451,carbon sequestration,,559830.4314,,Texas,United States,World,
process2496,48185,,Unit process,,population,26564,carbon sequestration,,350800.4323,,Texas,United States,World,
process2497,48187,,Unit process,,population,131945,carbon sequestration,,277206.7615,,Texas,United States,World,
process2498,48189,,Unit process,,population,36153,carbon sequestration,,62918.77438,,Texas,United States,World,
process2499,48191,,Unit process,,population,3337,carbon sequestration,,238966.0227,,Texas,United States,World,
process2500,48193,,Unit process,,population,8448,carbon sequestration,,699171.6559,,Texas,United States,World,
process2501,48197,,Unit process,,population,4124,carbon sequestration,,455919.3285,,Texas,United States,World,
process2502,48199,,Unit process,,population,54497,carbon sequestration,,2060522.887,,Texas,United States,World,
process2503,48201,,Unit process,,population,4101752,carbon sequestration,,892645.6384,,Texas,United States,World,
process2504,48203,,Unit process,,population,65958,carbon sequestration,,1179759.939,,Texas,United States,World,
process2505,48205,,Unit process,,population,6015,carbon sequestration,,179911.2793,,Texas,United States,World,
process2506,48207,,Unit process,,population,5891,carbon sequestration,,742865.6276,,Texas,United States,World,
process2507,48209,,Unit process,,population,158464,carbon sequestration,,1167990.763,,Texas,United States,World,
process2508,48211,,Unit process,,population,3863,carbon sequestration,,96178.50032,,Texas,United States,World,
process2509,48213,,Unit process,,population,78558,carbon sequestration,,582360.774,,Texas,United States,World,
process2510,48215,,Unit process,,population,774820,carbon sequestration,,805952.4033,,Texas,United States,World,
process2511,48217,,Unit process,,population,35079,carbon sequestration,,574718.9831,,Texas,United States,World,
process2512,48219,,Unit process,,population,22988,carbon sequestration,,685481.8165,,Texas,United States,World,
process2513,48221,,Unit process,,population,51161,carbon sequestration,,248775.6199,,Texas,United States,World,
process2514,48223,,Unit process,,population,35088,carbon sequestration,,380222.7322,,Texas,United States,World,
process2515,48225,,Unit process,,population,23512,carbon sequestration,,2184862.046,,Texas,United States,World,
process2516,48227,,Unit process,,population,34927,carbon sequestration,,262141.1273,,Texas,United States,World,
process2517,48229,,Unit process,,population,3407,carbon sequestration,,511278.0423,,Texas,United States,World,
process2518,48231,,Unit process,,population,85955,carbon sequestration,,443346.471,,Texas,United States,World,
process2519,48233,,Unit process,,population,21992,carbon sequestration,,257151.0333,,Texas,United States,World,
process2520,48235,,Unit process,,population,1596,carbon sequestration,,2856958.242,,Texas,United States,World,
process2521,48237,,Unit process,,population,9027,carbon sequestration,,739714.4672,,Texas,United States,World,
process2522,48239,,Unit process,,population,14075,carbon sequestration,,415966.7922,,Texas,United States,World,
process2523,48241,,Unit process,,population,35703,carbon sequestration,,2487400.686,,Texas,United States,World,
process2524,48243,,Unit process,,population,2319,carbon sequestration,,1004906.862,,Texas,United States,World,
process2525,48245,,Unit process,,population,251627,carbon sequestration,,316105.884,,Texas,United States,World,
process2526,48247,,Unit process,,population,5257,carbon sequestration,,1339992.358,,Texas,United States,World,
process2527,48249,,Unit process,,population,41014,carbon sequestration,,669998.4492,,Texas,United States,World,
process2528,48251,,Unit process,,population,151174,carbon sequestration,,604091.9752,,Texas,United States,World,
process2529,48253,,Unit process,,population,20137,carbon sequestration,,423767.5034,,Texas,United States,World,
process2530,48255,,Unit process,,population,14936,carbon sequestration,,567367.789,,Texas,United States,World,
process2531,48257,,Unit process,,population,103385,carbon sequestration,,894048.6767,,Texas,United States,World,
process2532,48259,,Unit process,,population,33745,carbon sequestration,,601876.1736,,Texas,United States,World,
process2533,48261,,Unit process,,population,451,carbon sequestration,,3180701.376,,Texas,United States,World,
process2534,48263,,Unit process,,population,829,carbon sequestration,,1188328.007,,Texas,United States,World,
process2535,48265,,Unit process,,population,49469,carbon sequestration,,2447602.529,,Texas,United States,World,
process2536,48267,,Unit process,,population,4577,carbon sequestration,,2346947.02,,Texas,United States,World,
process2537,48271,,Unit process,,population,3574,carbon sequestration,,1248354.434,,Texas,United States,World,
process2538,48273,,Unit process,,population,31925,carbon sequestration,,1388063.446,,Texas,United States,World,
process2539,48275,,Unit process,,population,3713,carbon sequestration,,1500247.48,,Texas,United States,World,
process2540,48277,,Unit process,,population,49740,carbon sequestration,,1314124.691,,Texas,United States,World,
process2541,48279,,Unit process,,population,13996,carbon sequestration,,194740.8035,,Texas,United States,World,
process2542,48281,,Unit process,,population,19837,carbon sequestration,,708779.5166,,Texas,United States,World,
process2543,48283,,Unit process,,population,6850,carbon sequestration,,1042557.326,,Texas,United States,World,
process2544,48285,,Unit process,,population,19269,carbon sequestration,,897109.0255,,Texas,United States,World,
process2545,48287,,Unit process,,population,16591,carbon sequestration,,386334.9872,,Texas,United States,World,
process2546,48289,,Unit process,,population,16827,carbon sequestration,,1468109.276,,Texas,United States,World,
process2547,48291,,Unit process,,population,75662,carbon sequestration,,1755559.579,,Texas,United States,World,
process2548,48293,,Unit process,,population,23350,carbon sequestration,,901776.7386,,Texas,United States,World,
process2549,48297,,Unit process,,population,11526,carbon sequestration,,1171305.385,,Texas,United States,World,
process2550,48299,,Unit process,,population,19115,carbon sequestration,,2110405.665,,Texas,United States,World,
process2551,48301,,Unit process,,population,85,carbon sequestration,,892323.2575,,Texas,United States,World,
process2552,48305,,Unit process,,population,5886,carbon sequestration,,519287.62,,Texas,United States,World,
process2553,48307,,Unit process,,population,8281,carbon sequestration,,1428760.637,,Texas,United States,World,
process2554,48309,,Unit process,,population,234626,carbon sequestration,,1003721.772,,Texas,United States,World,
process2555,48311,,Unit process,,population,696,carbon sequestration,,537062.6662,,Texas,United States,World,
process2556,48313,,Unit process,,population,13590,carbon sequestration,,190763.2581,,Texas,United States,World,
process2557,48315,,Unit process,,population,10544,carbon sequestration,,1007445.045,,Texas,United States,World,
process2558,48317,,Unit process,,population,4804,carbon sequestration,,713946.6932,,Texas,United States,World,
process2559,48319,,Unit process,,population,3978,carbon sequestration,,2170218.685,,Texas,United States,World,
process2560,48321,,Unit process,,population,36653,carbon sequestration,,164150.9368,,Texas,United States,World,
process2561,48323,,Unit process,,population,54107,carbon sequestration,,1725164.957,,Texas,United States,World,
process2562,48325,,Unit process,,population,46009,carbon sequestration,,2253447.46,,Texas,United States,World,
process2563,48327,,Unit process,,population,2232,carbon sequestration,,2125920.817,,Texas,United States,World,
process2564,48329,,Unit process,,population,138472,carbon sequestration,,1542892.578,,Texas,United States,World,
process2565,48331,,Unit process,,population,24691,carbon sequestration,,1224829.705,,Texas,United States,World,
process2566,48333,,Unit process,,population,4880,carbon sequestration,,1293165.388,,Texas,United States,World,
process2567,48335,,Unit process,,population,9367,carbon sequestration,,781160.8533,,Texas,United States,World,
process2568,48337,,Unit process,,population,19737,carbon sequestration,,670239.0997,,Texas,United States,World,
process2569,48339,,Unit process,,population,458339,carbon sequestration,,1446464.346,,Texas,United States,World,
process2570,48341,,Unit process,,population,21765,carbon sequestration,,187049.0662,,Texas,United States,World,
process2571,48343,,Unit process,,population,12914,carbon sequestration,,208571.4008,,Texas,United States,World,
process2572,48345,,Unit process,,population,1153,carbon sequestration,,939468.0676,,Texas,United States,World,
process2573,48347,,Unit process,,population,64647,carbon sequestration,,2186582.924,,Texas,United States,World,
process2574,48349,,Unit process,,population,47739,carbon sequestration,,798351.4775,,Texas,United States,World,
process2575,48351,,Unit process,,population,14372,carbon sequestration,,2964006.883,,Texas,United States,World,
process2576,48353,,Unit process,,population,15104,carbon sequestration,,1730286.728,,Texas,United States,World,
process2577,48355,,Unit process,,population,340568,carbon sequestration,,113963.9401,,Texas,United States,World,
process2578,48357,,Unit process,,population,10314,carbon sequestration,,110658.4001,,Texas,United States,World,
process2579,48359,,Unit process,,population,2048,carbon sequestration,,969299.658,,Texas,United States,World,
process2580,48361,,Unit process,,population,82306,carbon sequestration,,552406.5881,,Texas,United States,World,
process2581,48363,,Unit process,,population,28010,carbon sequestration,,759338.8406,,Texas,United States,World,
process2582,48365,,Unit process,,population,23814,carbon sequestration,,1732384.475,,Texas,United States,World,
process2583,48367,,Unit process,,population,116820,carbon sequestration,,517348.7937,,Texas,United States,World,
process2584,48371,,Unit process,,population,15510,carbon sequestration,,4963849.5,,Texas,United States,World,
process2585,48373,,Unit process,,population,45618,carbon sequestration,,2761765.046,,Texas,United States,World,
process2586,48375,,Unit process,,population,121099,carbon sequestration,,771448.5593,,Texas,United States,World,
process2587,48377,,Unit process,,population,7678,carbon sequestration,,582869.3186,,Texas,United States,World,
process2588,48379,,Unit process,,population,10976,carbon sequestration,,469404.842,,Texas,United States,World,
process2589,48381,,Unit process,,population,121090,carbon sequestration,,86995.1835,,Texas,United States,World,
process2590,48383,,Unit process,,population,3384,carbon sequestration,,2042923.611,,Texas,United States,World,
process2591,48385,,Unit process,,population,3326,carbon sequestration,,1003649.122,,Texas,United States,World,
process2592,48387,,Unit process,,population,12795,carbon sequestration,,2446567.278,,Texas,United States,World,
process2593,48389,,Unit process,,population,13606,carbon sequestration,,707744.2651,,Texas,United States,World,
process2594,48391,,Unit process,,population,7352,carbon sequestration,,1123978.951,,Texas,United States,World,
process2595,48393,,Unit process,,population,992,carbon sequestration,,30698.84056,,Texas,United States,World,
process2596,48395,,Unit process,,population,16596,carbon sequestration,,1129768.187,,Texas,United States,World,
process2597,48397,,Unit process,,population,78749,carbon sequestration,,124484.4568,,Texas,United States,World,
process2598,48399,,Unit process,,population,10473,carbon sequestration,,664290.944,,Texas,United States,World,
process2599,48401,,Unit process,,population,53211,carbon sequestration,,1381942.748,,Texas,United States,World,
process2600,48403,,Unit process,,population,10642,carbon sequestration,,1061605.046,,Texas,United States,World,
process2601,48405,,Unit process,,population,8898,carbon sequestration,,1242392.657,,Texas,United States,World,
process2602,48407,,Unit process,,population,26482,carbon sequestration,,906058.5027,,Texas,United States,World,
process2603,48409,,Unit process,,population,65352,carbon sequestration,,327620.7871,,Texas,United States,World,
process2604,48411,,Unit process,,population,6037,carbon sequestration,,2430634.393,,Texas,United States,World,
process2605,48413,,Unit process,,population,3327,carbon sequestration,,2036807.454,,Texas,United States,World,
process2606,48415,,Unit process,,population,16855,carbon sequestration,,1105961.942,,Texas,United States,World,
process2607,48417,,Unit process,,population,3346,carbon sequestration,,2319331.231,,Texas,United States,World,
process2608,48419,,Unit process,,population,25602,carbon sequestration,,1940951.335,,Texas,United States,World,
process2609,48423,,Unit process,,population,209691,carbon sequestration,,967487.9678,,Texas,United States,World,
process2610,48425,,Unit process,,population,8444,carbon sequestration,,328646.9575,,Texas,United States,World,
process2611,48427,,Unit process,,population,60882,carbon sequestration,,514229.4173,,Texas,United States,World,
process2612,48429,,Unit process,,population,9561,carbon sequestration,,1620999.582,,Texas,United States,World,
process2613,48431,,Unit process,,population,1223,carbon sequestration,,1660484.439,,Texas,United States,World,
process2614,48433,,Unit process,,population,1447,carbon sequestration,,1801024.376,,Texas,United States,World,
process2615,48435,,Unit process,,population,4123,carbon sequestration,,3035566.375,,Texas,United States,World,
process2616,48437,,Unit process,,population,7816,carbon sequestration,,59472.4765,,Texas,United States,World,
process2617,48439,,Unit process,,population,1814667,carbon sequestration,,81526.0586,,Texas,United States,World,
process2618,48441,,Unit process,,population,131425,carbon sequestration,,1358522.452,,Texas,United States,World,
process2619,48443,,Unit process,,population,1001,carbon sequestration,,2923341.476,,Texas,United States,World,
process2620,48445,,Unit process,,population,12561,carbon sequestration,,1189952.754,,Texas,United States,World,
process2621,48447,,Unit process,,population,1626,carbon sequestration,,1939393.917,,Texas,United States,World,
process2622,48449,,Unit process,,population,32045,carbon sequestration,,367014.8324,,Texas,United States,World,
process2623,48451,,Unit process,,population,110434,carbon sequestration,,2482020.102,,Texas,United States,World,
process2624,48453,,Unit process,,population,1034842,carbon sequestration,,881893.5523,,Texas,United States,World,
process2625,48455,,Unit process,,population,14466,carbon sequestration,,1566244.765,,Texas,United States,World,
process2626,48457,,Unit process,,population,21638,carbon sequestration,,1878858.945,,Texas,United States,World,
process2627,48459,,Unit process,,population,39386,carbon sequestration,,393649.8567,,Texas,United States,World,
process2628,48461,,Unit process,,population,3300,carbon sequestration,,1510522.805,,Texas,United States,World,
process2629,48463,,Unit process,,population,26434,carbon sequestration,,2188199.37,,Texas,United States,World,
process2630,48465,,Unit process,,population,48578,carbon sequestration,,2947651.725,,Texas,United States,World,
process2631,48467,,Unit process,,population,52507,carbon sequestration,,817185.7906,,Texas,United States,World,
process2632,48469,,Unit process,,population,87188,carbon sequestration,,904165.0821,,Texas,United States,World,
process2633,48471,,Unit process,,population,67447,carbon sequestration,,1467223.864,,Texas,United States,World,
process2634,48473,,Unit process,,population,42894,carbon sequestration,,557478.4125,,Texas,United States,World,
process2635,48475,,Unit process,,population,10705,carbon sequestration,,784934.0727,,Texas,United States,World,
process2636,48477,,Unit process,,population,33628,carbon sequestration,,575994.8852,,Texas,United States,World,
process2637,48479,,Unit process,,population,250320,carbon sequestration,,3926595.568,,Texas,United States,World,
process2638,48481,,Unit process,,population,41153,carbon sequestration,,221416.6929,,Texas,United States,World,
process2639,48483,,Unit process,,population,5414,carbon sequestration,,49802.55971,,Texas,United States,World,
process2640,48485,,Unit process,,population,131019,carbon sequestration,,776438.6533,,Texas,United States,World,
process2641,48487,,Unit process,,population,13451,carbon sequestration,,1237425.266,,Texas,United States,World,
process2642,48489,,Unit process,,population,21983,carbon sequestration,,334999.2246,,Texas,United States,World,
process2643,48491,,Unit process,,population,426296,carbon sequestration,,1835995.899,,Texas,United States,World,
process2644,48493,,Unit process,,population,42999,carbon sequestration,,842077.2333,,Texas,United States,World,
process2645,48495,,Unit process,,population,7137,carbon sequestration,,570864.0333,,Texas,United States,World,
process2646,48497,,Unit process,,population,59351,carbon sequestration,,482590.6774,,Texas,United States,World,
process2647,48499,,Unit process,,population,41927,carbon sequestration,,906594.2907,,Texas,United States,World,
process2648,48501,,Unit process,,population,7918,carbon sequestration,,257151.0333,,Texas,United States,World,
process2649,48503,,Unit process,,population,18368,carbon sequestration,,1934467.391,,Texas,United States,World,
process2650,48505,,Unit process,,population,14014,carbon sequestration,,990976.3722,,Texas,United States,World,
process2651,48507,,Unit process,,population,11753,carbon sequestration,,1058158.748,,Texas,United States,World,
process2652,49001,,Unit process,,population,6527,carbon sequestration,,3895024.937,,Utah,United States,World,
process2653,49003,,Unit process,,population,49660,carbon sequestration,,1386301.702,,Utah,United States,World,
process2654,49005,,Unit process,,population,112095,carbon sequestration,,710273.3664,,Utah,United States,World,
process2655,49007,,Unit process,,population,21153,carbon sequestration,,2105660.763,,Utah,United States,World,
process2656,49009,,Unit process,,population,897,carbon sequestration,,1342185.456,,Utah,United States,World,
process2657,49011,,Unit process,,population,306664,carbon sequestration,,298479.3644,,Utah,United States,World,
process2658,49013,,Unit process,,population,18537,carbon sequestration,,5021119.797,,Utah,United States,World,
process2659,49015,,Unit process,,population,10902,carbon sequestration,,3795795.169,,Utah,United States,World,
process2660,49017,,Unit process,,population,5107,carbon sequestration,,9037428.084,,Utah,United States,World,
process2661,49019,,Unit process,,population,9183,carbon sequestration,,4232071.962,,Utah,United States,World,
process2662,49021,,Unit process,,population,45984,carbon sequestration,,4108422.971,,Utah,United States,World,
process2663,49023,,Unit process,,population,10233,carbon sequestration,,2298844.148,,Utah,United States,World,
process2664,49025,,Unit process,,population,7093,carbon sequestration,,6846567.936,,Utah,United States,World,
process2665,49027,,Unit process,,population,12436,carbon sequestration,,3687293.543,,Utah,United States,World,
process2666,49029,,Unit process,,population,9485,carbon sequestration,,597349.2184,,Utah,United States,World,
process2667,49031,,Unit process,,population,1699,carbon sequestration,,1447926.412,,Utah,United States,World,
process2668,49033,,Unit process,,population,2264,carbon sequestration,,863549.6215,,Utah,United States,World,
process2669,49035,,Unit process,,population,1032226,carbon sequestration,,961553.4338,,Utah,United States,World,
process2670,49037,,Unit process,,population,14707,carbon sequestration,,8629434.545,,Utah,United States,World,
process2671,49039,,Unit process,,population,27645,carbon sequestration,,2283260.888,,Utah,United States,World,
process2672,49041,,Unit process,,population,20759,carbon sequestration,,2886394.802,,Utah,United States,World,
process2673,49043,,Unit process,,population,36598,carbon sequestration,,3610103.735,,Utah,United States,World,
process2674,49045,,Unit process,,population,58158,carbon sequestration,,1352587.918,,Utah,United States,World,
process2675,49047,,Unit process,,population,32809,carbon sequestration,,5331268.444,,Utah,United States,World,
process2676,49049,,Unit process,,population,516571,carbon sequestration,,2121875.163,,Utah,United States,World,
process2677,49051,,Unit process,,population,23661,carbon sequestration,,3484847.38,,Utah,United States,World,
process2678,49053,,Unit process,,population,139484,carbon sequestration,,3484307.052,,Utah,United States,World,
process2679,49055,,Unit process,,population,2756,carbon sequestration,,1719602.751,,Utah,United States,World,
process2680,49057,,Unit process,,population,230940,carbon sequestration,,794378.4727,,Utah,United States,World,
process2681,50001,,Unit process,,population,36814,carbon sequestration,,1226836.64,,Vermont,United States,World,
process2682,50003,,Unit process,,population,36990,carbon sequestration,,1296139.466,,Vermont,United States,World,
process2683,50005,,Unit process,,population,31170,carbon sequestration,,2059878.126,,Vermont,United States,World,
process2684,50007,,Unit process,,population,156696,carbon sequestration,,1519313.362,,Vermont,United States,World,
process2685,50009,,Unit process,,population,6316,carbon sequestration,,1906638.195,,Vermont,United States,World,
process2686,50011,,Unit process,,population,47853,carbon sequestration,,1682642.454,,Vermont,United States,World,
process2687,50013,,Unit process,,population,7032,carbon sequestration,,166548.3614,,Vermont,United States,World,
process2688,50015,,Unit process,,population,24471,carbon sequestration,,1435535.177,,Vermont,United States,World,
process2689,50017,,Unit process,,population,28980,carbon sequestration,,1676022.293,,Vermont,United States,World,
process2690,50019,,Unit process,,population,27198,carbon sequestration,,1744185.434,,Vermont,United States,World,
process2691,50021,,Unit process,,population,61599,carbon sequestration,,1493041.584,,Vermont,United States,World,
process2692,50023,,Unit process,,population,59462,carbon sequestration,,1761185.354,,Vermont,United States,World,
process2693,50025,,Unit process,,population,44310,carbon sequestration,,2232687.943,,Vermont,United States,World,
process2694,50027,,Unit process,,population,56607,carbon sequestration,,2340572.05,,Vermont,United States,World,
process2695,51001,,Unit process,,population,33454,carbon sequestration,,775503.2945,,Virginia,United States,World,
process2696,51003,,Unit process,,population,99484,carbon sequestration,,1139734.753,,Virginia,United States,World,
process2697,51005,,Unit process,,population,16297,carbon sequestration,,965953.2528,,Virginia,United States,World,
process2698,51007,,Unit process,,population,12674,carbon sequestration,,511073.7164,,Virginia,United States,World,
process2699,51009,,Unit process,,population,32301,carbon sequestration,,1232730.309,,Virginia,United States,World,
process2700,51011,,Unit process,,population,14952,carbon sequestration,,628729.1455,,Virginia,United States,World,
process2701,51015,,Unit process,,population,73662,carbon sequestration,,1380031.165,,Virginia,United States,World,
process2702,51017,,Unit process,,population,4713,carbon sequestration,,1666886.653,,Virginia,United States,World,
process2703,51019,,Unit process,,population,68750,carbon sequestration,,1383536.49,,Virginia,United States,World,
process2704,51021,,Unit process,,population,6827,carbon sequestration,,1017847.506,,Virginia,United States,World,
process2705,51023,,Unit process,,population,33074,carbon sequestration,,1017384.368,,Virginia,United States,World,
